TF,RegulatedGene,Source,Info,CombinedName,Mode of Regulation,References (PMID),TF_entrezID,regulatedGene_entrezID
ATF1,FTH1,Trrust2,TRRUST2 (Regulation: Repression),ATF1 || FTH1,Repression,17565989,466,2495
ATF1,GABPA,Trrust2,TRRUST2 (Regulation: Unknown),ATF1 || GABPA,Unknown,10585419,466,2551
ATF1,IL10,Trrust2,TRRUST2 (Regulation: Activation),ATF1 || IL10,Activation,10540320,466,3586
ATF1,LDHA,Trrust2,TRRUST2 (Regulation: Unknown),ATF1 || LDHA,Unknown,9632793,466,3939
ATF1,MAP1LC3B,Trrust2,TRRUST2 (Regulation: Activation),ATF1 || MAP1LC3B,Activation,20514020,466,81631
ATF1,MITF,Trrust2,TRRUST2 (Regulation: Activation),ATF1 || MITF,Activation,12966428,466,4286
ATF1,MITF,Trrust2,TRRUST2 (Regulation: Unknown),ATF1 || MITF,Unknown,20068147,466,4286
ATF1,MUC2,Trrust2,TRRUST2 (Regulation: Unknown),ATF1 || MUC2,Unknown,16227528,466,4583
ATF1,NTS,Trrust2,TRRUST2 (Regulation: Unknown),ATF1 || NTS,Unknown,7791794,466,4922
ATF1,PCSK1,Trrust2,TRRUST2 (Regulation: Activation),ATF1 || PCSK1,Activation,8999965,466,5122
ATF1,PLAUR,Trrust2,TRRUST2 (Regulation: Unknown),ATF1 || PLAUR,Unknown,12369939,466,5329
ATF1,SLC20A1,Trrust2,TRRUST2 (Regulation: Activation),ATF1 || SLC20A1,Activation,11722845,466,6574
ATF1,SLC22A8,Trrust2,TRRUST2 (Regulation: Unknown),ATF1 || SLC22A8,Unknown,16809478,466,9376
ATF1,TGFB2,Trrust2,TRRUST2 (Regulation: Activation),ATF1 || TGFB2,Activation,11776974,466,7042
ATF1,TH,Trrust2,TRRUST2 (Regulation: Unknown),ATF1 || TH,Unknown,11108136,466,7054
ATF1,TOP2A,Trrust2,TRRUST2 (Regulation: Unknown),ATF1 || TOP2A,Unknown,12104051,466,7153
ATF1,USP7,Trrust2,TRRUST2 (Regulation: Unknown),ATF1 || USP7,Unknown,7642633,466,7874
ATF2,APOC3,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || APOC3,Activation,9760243,1386,345
ATF2,ATF3,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || ATF3,Activation,10979959;20581861;8576171,1386,467
ATF2,CCND1,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || CCND1,Activation,10464245;10915780,1386,595
ATF2,CDKN1A,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || CDKN1A,Unknown,10506225,1386,1026
ATF2,CYP11B1,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || CYP11B1,Unknown,11014212;11196473,1386,1584
ATF2,CYP11B2,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || CYP11B2,Unknown,11196473,1386,1585
ATF2,DUSP1,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || DUSP1,Unknown,17681939,1386,1843
ATF2,DUSP10,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || DUSP10,Unknown,17681939,1386,11221
ATF2,FAS,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || FAS,Unknown,19670268,1386,355
ATF2,FASLG,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || FASLG,Unknown,19670268;9710625,1386,356
ATF2,FN1,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || FN1,Unknown,10471826,1386,2335
ATF2,KAT5,Trrust2,TRRUST2 (Regulation: Repression),ATF2 || KAT5,Repression,18397884,1386,10524
ATF2,IFNB1,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || IFNB1,Activation,17496231,1386,3456
ATF2,IFNB1,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || IFNB1,Unknown,10848607,1386,3456
ATF2,IFNG,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || IFNG,Activation,12836278;18641343;20006311;20304822,1386,3458
ATF2,IMPDH2,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || IMPDH2,Unknown,9278455,1386,3615
ATF2,INS,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || INS,Activation,21278380,1386,3630
ATF2,INS,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || INS,Unknown,10909971,1386,3630
ATF2,ITGB8,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || ITGB8,Unknown,21878622,1386,3696
ATF2,JUN,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || JUN,Activation,9502786,1386,3725
ATF2,MAP3K1,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || MAP3K1,Unknown,9710625,1386,4214
ATF2,MMP2,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || MMP2,Activation,17079470;17258390,1386,4313
ATF2,NOS3,Trrust2,TRRUST2 (Regulation: Repression),ATF2 || NOS3,Repression,16497991,1386,4846
ATF2,PCK1,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || PCK1,Activation,12453892,1386,5105
ATF2,PCK2,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || PCK2,Unknown,11042264,1386,5106
ATF2,PLAT,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || PLAT,Activation,8647095,1386,5327
ATF2,PLAU,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || PLAU,Unknown,10454570,1386,5328
ATF2,POLB,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || POLB,Activation,10518804,1386,5423
ATF2,PTGS2,Trrust2,TRRUST2 (Regulation: Unknown),ATF2 || PTGS2,Unknown,11278336;12057991,1386,5743
ATF2,RELA,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || RELA,Activation,21350211,1386,5970
ATF2,RETN,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || RETN,Activation,20360975,1386,56729
ATF2,ST3GAL5,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || ST3GAL5,Activation,21699754,1386,8869
ATF2,TGFB2,Trrust2,TRRUST2 (Regulation: Repression),ATF2 || TGFB2,Repression,1400310,1386,7042
ATF2,TNF,Trrust2,TRRUST2 (Regulation: Activation),ATF2 || TNF,Activation,10688670;10748079;10913190;20068037,1386,7124
ATF3,ADIPOR1,Trrust2,TRRUST2 (Regulation: Repression),ATF3 || ADIPOR1,Repression,20696134,467,51094
ATF3,ADIPOR2,Trrust2,TRRUST2 (Regulation: Repression),ATF3 || ADIPOR2,Repression,20696134,467,79602
ATF3,AK4,Trrust2,TRRUST2 (Regulation: Unknown),ATF3 || AK4,Unknown,23002211,467,205
ATF3,ASNS,Trrust2,TRRUST2 (Regulation: Activation),ATF3 || ASNS,Activation,12881527,467,440
ATF3,ASNS,Trrust2,TRRUST2 (Regulation: Unknown),ATF3 || ASNS,Unknown,15385533,467,440
ATF3,CCL5,Trrust2,TRRUST2 (Regulation: Unknown),ATF3 || CCL5,Unknown,10760799,467,6352
ATF3,CD82,Trrust2,TRRUST2 (Regulation: Unknown),ATF3 || CD82,Unknown,21454613,467,3732
ATF3,DDIT3,Trrust2,TRRUST2 (Regulation: Activation),ATF3 || DDIT3,Activation,22753726,467,1649
ATF3,GDF15,Trrust2,TRRUST2 (Regulation: Activation),ATF3 || GDF15,Activation,15670751,467,9518
ATF3,ID1,Trrust2,TRRUST2 (Regulation: Repression),ATF3 || ID1,Repression,20565867,467,3397
ATF3,IFNG,Trrust2,TRRUST2 (Regulation: Activation),ATF3 || IFNG,Activation,20304822,467,3458
ATF3,PCLAF,Trrust2,TRRUST2 (Regulation: Unknown),ATF3 || PCLAF,Unknown,19219066,467,9768
ATF3,LDLR,Trrust2,TRRUST2 (Regulation: Repression),ATF3 || LDLR,Repression,21294679,467,3949
ATF3,MMP2,Trrust2,TRRUST2 (Regulation: Repression),ATF3 || MMP2,Repression,11792711;15102941,467,4313
ATF3,PENK,Trrust2,TRRUST2 (Regulation: Unknown),ATF3 || PENK,Unknown,7935470,467,5179
ATF3,SELE,Trrust2,TRRUST2 (Regulation: Repression),ATF3 || SELE,Repression,10964678,467,6401
ATF3,TP53,Trrust2,TRRUST2 (Regulation: Unknown),ATF3 || TP53,Unknown,22991139,467,7157
ATF4,APOE,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || APOE,Activation,22028770,468,348
ATF4,ASNS,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || ASNS,Activation,11960987;16164412;17276738,468,440
ATF4,ASNS,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || ASNS,Unknown,15385533;23403946,468,440
ATF4,ATF3,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || ATF3,Activation,16246168;21801305,468,467
ATF4,ATF3,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || ATF3,Unknown,22819556,468,467
ATF4,ATG5,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || ATG5,Activation,20038797,468,9474
ATF4,BGLAP,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || BGLAP,Unknown,21866569,468,632
ATF4,CA9,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || CA9,Unknown,19564335,468,768
ATF4,CCL2,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || CCL2,Unknown,16931790,468,6347
ATF4,CEBPB,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || CEBPB,Activation,16026328,468,1051
ATF4,CHAC1,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || CHAC1,Activation,21737788,468,79094
ATF4,CXCL8,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || CXCL8,Unknown,16931790,468,3576
ATF4,DDIT3,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || DDIT3,Activation,16246168;17276738;20020050;21044953;21966512,468,1649
ATF4,DDIT3,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || DDIT3,Unknown,17455323;22691366,468,1649
ATF4,DDIT4,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || DDIT4,Activation,19059405;19439225,468,54541
ATF4,DDR2,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || DDR2,Activation,20564243,468,4921
ATF4,DISC1,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || DISC1,Unknown,12812986,468,27185
ATF4,F7,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || F7,Unknown,22848420,468,2155
ATF4,FGF19,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || FGF19,Activation,23205607,468,9965
ATF4,FGF21,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || FGF21,Activation,22233381,468,26291
ATF4,HRK,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || HRK,Activation,23090478,468,8739
ATF4,HSPA5,Trrust2,TRRUST2 (Regulation: Repression),ATF4 || HSPA5,Repression,16205636,468,3309
ATF4,IGFBP1,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || IGFBP1,Activation,16687408,468,3484
ATF4,IL6,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || IL6,Unknown,16931790,468,3569
ATF4,IRF7,Trrust2,TRRUST2 (Regulation: Repression),ATF4 || IRF7,Repression,21148039,468,3665
ATF4,MAP1LC3B,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || MAP1LC3B,Activation,20038797;20514020,468,81631
ATF4,MCL1,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || MCL1,Unknown,22128141,468,4170
ATF4,NDC80,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || NDC80,Activation,17822787,468,10403
ATF4,NUPR1,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || NUPR1,Activation,19946894,468,26471
ATF4,PLAU,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || PLAU,Activation,18829529,468,5328
ATF4,PTGS2,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || PTGS2,Unknown,21244365,468,5743
ATF4,S100P,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || S100P,Unknown,19073601,468,6286
ATF4,SIGMAR1,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || SIGMAR1,Activation,22079628,468,10280
ATF4,SIRT1,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || SIRT1,Activation,22363646,468,23411
ATF4,SIRT1,Trrust2,TRRUST2 (Regulation: Repression),ATF4 || SIRT1,Repression,21801305,468,23411
ATF4,SIRT2,Trrust2,TRRUST2 (Regulation: Repression),ATF4 || SIRT2,Repression,21801305,468,22933
ATF4,TNFRSF10B,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || TNFRSF10B,Unknown,21044953,468,8795
ATF4,TRIB3,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || TRIB3,Activation,15775988,468,57761
ATF4,TRIB3,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || TRIB3,Unknown,20592469;21220698,468,57761
ATF4,VEGFA,Trrust2,TRRUST2 (Regulation: Activation),ATF4 || VEGFA,Activation,15788408;18829529,468,7422
ATF4,VEGFA,Trrust2,TRRUST2 (Regulation: Unknown),ATF4 || VEGFA,Unknown,18451308;22915762;23908598,468,7422
ATF5,BCL2,Trrust2,TRRUST2 (Regulation: Activation),ATF5 || BCL2,Activation,21212266,22809,596
ATF5,CCND3,Trrust2,TRRUST2 (Regulation: Activation),ATF5 || CCND3,Activation,16300731,22809,896
ATF5,CREB1,Trrust2,TRRUST2 (Regulation: Activation),ATF5 || CREB1,Activation,17140605,22809,1385
ATF5,CYP2B6,Trrust2,TRRUST2 (Regulation: Activation),ATF5 || CYP2B6,Activation,18332083,22809,1555
ATF5,DISC1,Trrust2,TRRUST2 (Regulation: Unknown),ATF5 || DISC1,Unknown,12812986,22809,27185
ATF5,EGR1,Trrust2,TRRUST2 (Regulation: Unknown),ATF5 || EGR1,Unknown,19531563,22809,1958
ATF5,ID1,Trrust2,TRRUST2 (Regulation: Repression),ATF5 || ID1,Repression,18701499,22809,3397
ATF5,SH2D1A,Trrust2,TRRUST2 (Regulation: Unknown),ATF5 || SH2D1A,Unknown,18832568,22809,4068
ATF6,ATP2A2,Trrust2,TRRUST2 (Regulation: Unknown),ATF6 || ATP2A2,Unknown,11595740,22926,488
ATF6,BGLAP,Trrust2,TRRUST2 (Regulation: Unknown),ATF6 || BGLAP,Unknown,22102412,22926,632
ATF6,DDIT3,Trrust2,TRRUST2 (Regulation: Unknown),ATF6 || DDIT3,Unknown,17455323,22926,1649
ATF6,DNAJC3,Trrust2,TRRUST2 (Regulation: Activation),ATF6 || DNAJC3,Activation,12601012,22926,5611
ATF6,HSPA5,Trrust2,TRRUST2 (Regulation: Unknown),ATF6 || HSPA5,Unknown,12713871,22926,3309
ATF6,MAFA,Trrust2,TRRUST2 (Regulation: Repression),ATF6 || MAFA,Repression,18450959,22926,389692
ATF6,NR0B2,Trrust2,TRRUST2 (Regulation: Activation),ATF6 || NR0B2,Activation,18450959,22926,8431
ATF6,NUCB1,Trrust2,TRRUST2 (Regulation: Activation),ATF6 || NUCB1,Activation,17686766,22926,4924
ATF6,PDX1,Trrust2,TRRUST2 (Regulation: Repression),ATF6 || PDX1,Repression,18450959,22926,3651
ATF6,RTN3,Trrust2,TRRUST2 (Regulation: Activation),ATF6 || RTN3,Activation,17191123,22926,10313
ATF6,SRF,Trrust2,TRRUST2 (Regulation: Unknown),ATF6 || SRF,Unknown,9271374,22926,6722
ATF6,STARD4,Trrust2,TRRUST2 (Regulation: Activation),ATF6 || STARD4,Activation,16579971,22926,134429
ATF6,WBP1,Trrust2,TRRUST2 (Regulation: Activation),ATF6 || WBP1,Activation,21841196,22926,23559
ATF6,XBP1,Trrust2,TRRUST2 (Regulation: Unknown),ATF6 || XBP1,Unknown,20003459;24269637,22926,7494
ATF7,ERBB2,Trrust2,TRRUST2 (Regulation: Unknown),ATF7 || ERBB2,Unknown,10698518,11016,2064
ATF7,TAF12,Trrust2,TRRUST2 (Regulation: Activation),ATF7 || TAF12,Activation,15735663,11016,6883
ATM,APLF,Trrust2,TRRUST2 (Regulation: Unknown),ATM || APLF,Unknown,18077224,472,200558
ATM,BAX,Trrust2,TRRUST2 (Regulation: Activation),ATM || BAX,Activation,16214353,472,581
ATM,BCL2,Trrust2,TRRUST2 (Regulation: Repression),ATM || BCL2,Repression,16214353,472,596
ATM,CDKN1A,Trrust2,TRRUST2 (Regulation: Unknown),ATM || CDKN1A,Unknown,12420214,472,1026
ATM,CFLAR,Trrust2,TRRUST2 (Regulation: Activation),ATM || CFLAR,Activation,19351839,472,8837
ATM,CFLAR,Trrust2,TRRUST2 (Regulation: Repression),ATM || CFLAR,Repression,20876284,472,8837
ATM,DUSP1,Trrust2,TRRUST2 (Regulation: Activation),ATM || DUSP1,Activation,17178844,472,1843
ATM,FAS,Trrust2,TRRUST2 (Regulation: Activation),ATM || FAS,Activation,19502594,472,355
ATM,FOXM1,Trrust2,TRRUST2 (Regulation: Activation),ATM || FOXM1,Activation,21518729,472,2305
ATM,GADD45A,Trrust2,TRRUST2 (Regulation: Activation),ATM || GADD45A,Activation,20164679,472,1647
ATM,IGF1R,Trrust2,TRRUST2 (Regulation: Unknown),ATM || IGF1R,Unknown,11172010,472,3480
ATM,KLRK1,Trrust2,TRRUST2 (Regulation: Activation),ATM || KLRK1,Activation,19767562,472,22914
ATM,MCL1,Trrust2,TRRUST2 (Regulation: Activation),ATM || MCL1,Activation,20164679,472,4170
ATM,MTF1,Trrust2,TRRUST2 (Regulation: Unknown),ATM || MTF1,Unknown,12926986,472,4520
ATM,PBK,Trrust2,TRRUST2 (Regulation: Unknown),ATM || PBK,Unknown,15220931,472,55872
ATM,PCNA,Trrust2,TRRUST2 (Regulation: Unknown),ATM || PCNA,Unknown,22362778,472,5111
ATM,PMAIP1,Trrust2,TRRUST2 (Regulation: Repression),ATM || PMAIP1,Repression,20368352,472,5366
ATM,PVR,Trrust2,TRRUST2 (Regulation: Activation),ATM || PVR,Activation,21406724,472,5817
ATM,PVR,Trrust2,TRRUST2 (Regulation: Repression),ATM || PVR,Repression,21406724,472,5817
ATM,SLC2A1,Trrust2,TRRUST2 (Regulation: Repression),ATM || SLC2A1,Repression,20676049,472,6513
ATM,SP1,Trrust2,TRRUST2 (Regulation: Repression),ATM || SP1,Repression,11466608,472,6667
ATM,SP1,Trrust2,TRRUST2 (Regulation: Unknown),ATM || SP1,Unknown,12926986,472,6667
ATM,TERF1,Trrust2,TRRUST2 (Regulation: Repression),ATM || TERF1,Repression,17694070,472,7013
ATM,TNFRSF10B,Trrust2,TRRUST2 (Regulation: Repression),ATM || TNFRSF10B,Repression,19351839,472,8795
ATM,VEGFA,Trrust2,TRRUST2 (Regulation: Repression),ATM || VEGFA,Repression,20676049,472,7422
ATOH1,HES6,Trrust2,TRRUST2 (Regulation: Activation),ATOH1 || HES6,Activation,17826772,474,55502
ATOH1,MUC2,Trrust2,TRRUST2 (Regulation: Activation),ATOH1 || MUC2,Activation,17000673,474,4583
ATRX,HBA1,Trrust2,TRRUST2 (Regulation: Repression),ATRX || HBA1,Repression,7697714,546,3039
ATRX,HBA2,Trrust2,TRRUST2 (Regulation: Repression),ATRX || HBA2,Repression,7697714,546,3040
BACH1,HMOX1,Trrust2,TRRUST2 (Regulation: Activation),BACH1 || HMOX1,Activation,17942419,571,3162
BACH1,HMOX1,Trrust2,TRRUST2 (Regulation: Repression),BACH1 || HMOX1,Repression,17409198;18550526;21982894,571,3162
BACH1,MMP1,Trrust2,TRRUST2 (Regulation: Activation),BACH1 || MMP1,Activation,21873975,571,4312
BACH2,BCL2,Trrust2,TRRUST2 (Regulation: Unknown),BACH2 || BCL2,Unknown,18929412,60468,596
BACH2,IL2,Trrust2,TRRUST2 (Regulation: Unknown),BACH2 || IL2,Unknown,18769450,60468,3558
BACH2,XBP1,Trrust2,TRRUST2 (Regulation: Repression),BACH2 || XBP1,Repression,24821775,60468,7494
BARD1,ESR1,Trrust2,TRRUST2 (Regulation: Activation),BARD1 || ESR1,Activation,20060929,580,2099
BARX2,ESR1,Trrust2,TRRUST2 (Regulation: Unknown),BARX2 || ESR1,Unknown,16636675,8538,2099
BATF,CD2,Trrust2,TRRUST2 (Regulation: Unknown),BATF || CD2,Unknown,22592317,10538,914
BCL11A,GATA1,Trrust2,TRRUST2 (Regulation: Activation),BCL11A || GATA1,Activation,23071749,53335,2623
BCL11A,GATA1,Trrust2,TRRUST2 (Regulation: Unknown),BCL11A || GATA1,Unknown,20542454,53335,2623
BCL3,CTCF,Trrust2,TRRUST2 (Regulation: Repression),BCL3 || CTCF,Repression,21912613,602,10664
BCL3,EGFR,Trrust2,TRRUST2 (Regulation: Activation),BCL3 || EGFR,Activation,17881446,602,1956
BCL3,MYB,Trrust2,TRRUST2 (Regulation: Unknown),BCL3 || MYB,Unknown,9694711,602,4602
BCL3,NFKB1,Trrust2,TRRUST2 (Regulation: Repression),BCL3 || NFKB1,Repression,11387332,602,4790
BCL3,NFKB1,Trrust2,TRRUST2 (Regulation: Unknown),BCL3 || NFKB1,Unknown,14573596;7896265,602,4790
BCL3,RELA,Trrust2,TRRUST2 (Regulation: Unknown),BCL3 || RELA,Unknown,7896265,602,5970
BCL6,BCL2L1,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || BCL2L1,Repression,11777915,604,598
BCL6,BCL6,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || BCL6,Repression,12407182,604,604
BCL6,CCND2,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || CCND2,Repression,15509806;22723377,604,894
BCL6,CD80,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || CD80,Repression,12860928,604,941
BCL6,CDKN1A,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || CDKN1A,Repression,16142238,604,1026
BCL6,CDKN2B,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || CDKN2B,Repression,22723377,604,1030
BCL6,CHEK1,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || CHEK1,Repression,18346918,604,1111
BCL6,FCER2,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || FCER2,Repression,11342629,604,2208
BCL6,HDAC7,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || HDAC7,Repression,11929873,604,51564
BCL6,IRF4,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || IRF4,Repression,10601358,604,3662
BCL6,LITAF,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || LITAF,Repression,23795761,604,9516
BCL6,MYC,Trrust2,TRRUST2 (Regulation: Activation),BCL6 || MYC,Activation,21394099,604,4609
BCL6,NFKB1,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || NFKB1,Repression,15611242,604,4790
BCL6,PDCD2,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || PDCD2,Repression,20605493,604,5134
BCL6,PDCD2,Trrust2,TRRUST2 (Regulation: Unknown),BCL6 || PDCD2,Unknown,11854457;17468402,604,5134
BCL6,STAT3,Trrust2,TRRUST2 (Regulation: Unknown),BCL6 || STAT3,Unknown,17951530,604,6774
BCL6,SUMO1,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || SUMO1,Repression,22723377,604,7341
BCL6,XBP1,Trrust2,TRRUST2 (Regulation: Repression),BCL6 || XBP1,Repression,24821775,604,7494
BDP1,MYC,Trrust2,TRRUST2 (Regulation: Unknown),BDP1 || MYC,Unknown,12734418,55814,4609
BDP1,RB1,Trrust2,TRRUST2 (Regulation: Unknown),BDP1 || RB1,Unknown,12734418,55814,5925
BDP1,TP53,Trrust2,TRRUST2 (Regulation: Unknown),BDP1 || TP53,Unknown,12734418,55814,7157
BHLHE41,CCND1,Trrust2,TRRUST2 (Regulation: Repression),BHLHE41 || CCND1,Repression,18223678,79365,595
BHLHE41,MLH1,Trrust2,TRRUST2 (Regulation: Repression),BHLHE41 || MLH1,Repression,24165159,79365,4292
BIN1,MYC,Trrust2,TRRUST2 (Regulation: Unknown),BIN1 || MYC,Unknown,9797456,274,4609
BMI1,TERT,Trrust2,TRRUST2 (Regulation: Repression),BMI1 || TERT,Repression,19903340,648,7015
BPTF,HOXC8,Trrust2,TRRUST2 (Regulation: Unknown),BPTF || HOXC8,Unknown,16728976,2186,3224
BRCA1,AREG,Trrust2,TRRUST2 (Regulation: Repression),BRCA1 || AREG,Repression,20103632,672,374
BRCA1,ASPM,Trrust2,TRRUST2 (Regulation: Activation),BRCA1 || ASPM,Activation,16123590,672,259266
BRCA1,ATM,Trrust2,TRRUST2 (Regulation: Activation),BRCA1 || ATM,Activation,22832221,672,472
BRCA1,BACH1,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || BACH1,Unknown,14576433,672,571
BRCA1,BRCA2,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || BRCA2,Unknown,11405179,672,675
BRCA1,CASR,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || CASR,Unknown,21296416,672,846
BRCA1,CCNB1,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || CCNB1,Unknown,12647291,672,891
BRCA1,CCND1,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || CCND1,Unknown,12032322,672,595
BRCA1,CDH3,Trrust2,TRRUST2 (Regulation: Repression),BRCA1 || CDH3,Repression,22120723,672,1001
BRCA1,CDH3,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || CDH3,Unknown,19882246,672,1001
BRCA1,CDKN1A,Trrust2,TRRUST2 (Regulation: Activation),BRCA1 || CDKN1A,Activation,16735508;18025037;21245169,672,1026
BRCA1,CDKN1A,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || CDKN1A,Unknown,10196224;11394910;12647291;9926942,672,1026
BRCA1,CDKN1B,Trrust2,TRRUST2 (Regulation: Activation),BRCA1 || CDKN1B,Activation,18025037,672,1027
BRCA1,CDKN1B,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || CDKN1B,Unknown,16331276,672,1027
BRCA1,CTSD,Trrust2,TRRUST2 (Regulation: Repression),BRCA1 || CTSD,Repression,11244506,672,1509
BRCA1,CXCL1,Trrust2,TRRUST2 (Regulation: Repression),BRCA1 || CXCL1,Repression,22120723,672,2919
BRCA1,CYP19A1,Trrust2,TRRUST2 (Regulation: Activation),BRCA1 || CYP19A1,Activation,21087664,672,1588
BRCA1,CYP19A1,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || CYP19A1,Unknown,19445691,672,1588
BRCA1,CYP1A1,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || CYP1A1,Unknown,16567799,672,1543
BRCA1,CYP1B1,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || CYP1B1,Unknown,16567799,672,1545
BRCA1,DDB2,Trrust2,TRRUST2 (Regulation: Activation),BRCA1 || DDB2,Activation,12170778,672,1643
BRCA1,DDIT3,Trrust2,TRRUST2 (Regulation: Activation),BRCA1 || DDIT3,Activation,21700680,672,1649
BRCA1,E2F6,Trrust2,TRRUST2 (Regulation: Repression),BRCA1 || E2F6,Repression,17096023,672,1876
BRCA1,EGFR,Trrust2,TRRUST2 (Regulation: Repression),BRCA1 || EGFR,Repression,21396117,672,1956
BRCA1,EGR1,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || EGR1,Unknown,20103632,672,1958
BRCA1,EP300,Trrust2,TRRUST2 (Regulation: Activation),BRCA1 || EP300,Activation,11782371,672,2033
BRCA1,EP300,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || EP300,Unknown,11405179,672,2033
BRCA1,ESR1,Trrust2,TRRUST2 (Regulation: Activation),BRCA1 || ESR1,Activation,20060929,672,2099
BRCA1,FOS,Trrust2,TRRUST2 (Regulation: Unknown),BRCA1 || FOS,Unknown,11313879,672,2353
BRCA1,FOXC1,Trrust2,TRRUST2 (Regulation: Repression),BRCA1 || FOXC1,Repression,22120723,672,2296
